,path,emotion
5184,data/training\Actor_25\25_01_01_01_gaze_disgust.wav,NEGATIVE
5185,data/training\Actor_25\25_01_01_01_germ_disgust.wav,NEGATIVE
5186,data/training\Actor_25\25_01_01_01_germ_noise_disgust.wav,NEGATIVE
5187,data/training\Actor_25\25_01_01_01_get_disgust.wav,NEGATIVE
5188,data/training\Actor_25\25_01_01_01_gin_disgust.wav,NEGATIVE
5189,data/training\Actor_25\25_01_01_01_goal_disgust.wav,NEGATIVE
5190,data/training\Actor_25\25_01_01_01_good_disgust.wav,NEGATIVE
5191,data/training\Actor_25\25_01_01_01_goose_disgust.wav,NEGATIVE
5192,data/training\Actor_25\25_01_01_01_gun_disgust.wav,NEGATIVE
5193,data/training\Actor_25\25_01_01_01_half_disgust.wav,NEGATIVE
5194,data/training\Actor_25\25_01_01_01_hall_disgust.wav,NEGATIVE
5195,data/training\Actor_25\25_01_01_01_hash_disgust.wav,NEGATIVE
5196,data/training\Actor_25\25_01_01_01_hash_noise_disgust.wav,NEGATIVE
5197,data/training\Actor_25\25_01_01_01_hate_disgust.wav,NEGATIVE
5198,data/training\Actor_25\25_01_01_01_hate_noise_disgust.wav,NEGATIVE
5199,data/training\Actor_25\25_01_01_01_have_disgust.wav,NEGATIVE
5200,data/training\Actor_25\25_01_01_01_haze_disgust.wav,NEGATIVE
5201,data/training\Actor_25\25_01_01_01_hire_disgust.wav,NEGATIVE
5202,data/training\Actor_25\25_01_01_01_hire_noise_disgust.wav,NEGATIVE
5203,data/training\Actor_25\25_01_01_01_hit_disgust.wav,NEGATIVE
5204,data/training\Actor_25\25_01_01_01_hole_disgust.wav,NEGATIVE
5205,data/training\Actor_25\25_01_01_01_home_disgust.wav,NEGATIVE
5206,data/training\Actor_25\25_01_01_01_hurl_disgust.wav,NEGATIVE
5207,data/training\Actor_25\25_01_01_01_hush_disgust.wav,NEGATIVE
5208,data/training\Actor_25\25_01_01_01_jail_disgust.wav,NEGATIVE
5209,data/training\Actor_25\25_01_01_01_jail_noise_disgust.wav,NEGATIVE
5210,data/training\Actor_25\25_01_01_01_jar_disgust.wav,NEGATIVE
5211,data/training\Actor_25\25_01_01_01_join_disgust.wav,NEGATIVE
5212,data/training\Actor_25\25_01_01_01_judge_disgust.wav,NEGATIVE
5213,data/training\Actor_25\25_01_01_01_judge_noise_disgust.wav,NEGATIVE
5214,data/training\Actor_25\25_01_01_01_jug_disgust.wav,NEGATIVE
5215,data/training\Actor_25\25_01_01_01_jug_noise_disgust.wav,NEGATIVE
5216,data/training\Actor_25\25_01_01_01_juice_disgust.wav,NEGATIVE
5217,data/training\Actor_25\25_01_01_01_keen_disgust.wav,NEGATIVE
5218,data/training\Actor_25\25_01_01_01_keen_noise_disgust.wav,NEGATIVE
5219,data/training\Actor_25\25_01_01_01_keep_disgust.wav,NEGATIVE
5220,data/training\Actor_25\25_01_01_01_keg_disgust.wav,NEGATIVE
5221,data/training\Actor_25\25_01_01_01_kick_disgust.wav,NEGATIVE
5222,data/training\Actor_25\25_01_01_01_kill_disgust.wav,NEGATIVE
5223,data/training\Actor_25\25_01_01_01_king_disgust.wav,NEGATIVE
5224,data/training\Actor_25\25_01_01_01_king_noise_disgust.wav,NEGATIVE
5225,data/training\Actor_25\25_01_01_01_kite_disgust.wav,NEGATIVE
5226,data/training\Actor_25\25_01_01_01_knock_disgust.wav,NEGATIVE
5227,data/training\Actor_25\25_01_01_01_late_disgust.wav,NEGATIVE
5228,data/training\Actor_25\25_01_01_01_laud_disgust.wav,NEGATIVE
5229,data/training\Actor_25\25_01_01_01_lean_disgust.wav,NEGATIVE
5230,data/training\Actor_25\25_01_01_01_learn_disgust.wav,NEGATIVE
5231,data/training\Actor_25\25_01_01_01_lease_disgust.wav,NEGATIVE
5232,data/training\Actor_25\25_01_01_01_lid_disgust.wav,NEGATIVE
5233,data/training\Actor_25\25_01_01_01_life_disgust.wav,NEGATIVE
5234,data/training\Actor_25\25_01_01_01_limb_disgust.wav,NEGATIVE
5235,data/training\Actor_25\25_01_01_01_limb_noise_disgust.wav,NEGATIVE
5236,data/training\Actor_25\25_01_01_01_live_disgust.wav,NEGATIVE
5237,data/training\Actor_25\25_01_01_01_live_noise_disgust.wav,NEGATIVE
5238,data/training\Actor_25\25_01_01_01_loaf_disgust.wav,NEGATIVE
5239,data/training\Actor_25\25_01_01_01_long_disgust.wav,NEGATIVE
5240,data/training\Actor_25\25_01_01_01_lore_disgust.wav,NEGATIVE
5241,data/training\Actor_25\25_01_01_01_lose_disgust.wav,NEGATIVE
5242,data/training\Actor_25\25_01_01_01_lose_noise_disgust.wav,NEGATIVE
5243,data/training\Actor_25\25_01_01_01_lot_disgust.wav,NEGATIVE
5244,data/training\Actor_25\25_01_01_01_love_disgust.wav,NEGATIVE
5245,data/training\Actor_25\25_01_01_01_luck_disgust.wav,NEGATIVE
5246,data/training\Actor_25\25_01_01_01_make_disgust.wav,NEGATIVE
5247,data/training\Actor_25\25_01_01_01_match_disgust.wav,NEGATIVE
5248,data/training\Actor_25\25_01_01_01_match_noise_disgust.wav,NEGATIVE
5249,data/training\Actor_25\25_01_01_01_merge_disgust.wav,NEGATIVE
5250,data/training\Actor_25\25_01_01_01_mess_disgust.wav,NEGATIVE
5251,data/training\Actor_25\25_01_01_01_mess_noise_disgust.wav,NEGATIVE
5252,data/training\Actor_25\25_01_01_01_met_disgust.wav,NEGATIVE
5253,data/training\Actor_25\25_01_01_01_mill_disgust.wav,NEGATIVE
5254,data/training\Actor_25\25_01_01_01_mob_disgust.wav,NEGATIVE
5255,data/training\Actor_25\25_01_01_01_mob_noise_disgust.wav,NEGATIVE
5256,data/training\Actor_25\25_01_01_01_mode_disgust.wav,NEGATIVE
5257,data/training\Actor_25\25_01_01_01_mode_noise_disgust.wav,NEGATIVE
5258,data/training\Actor_25\25_01_01_01_mood_disgust.wav,NEGATIVE
5259,data/training\Actor_25\25_01_01_01_moon_disgust.wav,NEGATIVE
5260,data/training\Actor_25\25_01_01_01_mop_disgust.wav,NEGATIVE
5261,data/training\Actor_25\25_01_01_01_mouse_disgust.wav,NEGATIVE
5262,data/training\Actor_25\25_01_01_01_nag_disgust.wav,NEGATIVE
5263,data/training\Actor_25\25_01_01_01_name_disgust.wav,NEGATIVE
5264,data/training\Actor_25\25_01_01_01_near_disgust.wav,NEGATIVE
5265,data/training\Actor_25\25_01_01_01_neat_disgust.wav,NEGATIVE
5266,data/training\Actor_25\25_01_01_01_nice_disgust.wav,NEGATIVE
5267,data/training\Actor_25\25_01_01_01_nice_noise_disgust.wav,NEGATIVE
5268,data/training\Actor_25\25_01_01_01_note_disgust.wav,NEGATIVE
5269,data/training\Actor_25\25_01_01_01_numb_disgust.wav,NEGATIVE
5270,data/training\Actor_25\25_01_01_01_pad_disgust.wav,NEGATIVE
5271,data/training\Actor_25\25_01_01_01_page_disgust.wav,NEGATIVE
5272,data/training\Actor_25\25_01_01_01_pain_disgust.wav,NEGATIVE
5273,data/training\Actor_25\25_01_01_01_pass_disgust.wav,NEGATIVE
5274,data/training\Actor_25\25_01_01_01_pearl_disgust.wav,NEGATIVE
5275,data/training\Actor_25\25_01_01_01_peg_disgust.wav,NEGATIVE
5276,data/training\Actor_25\25_01_01_01_peg_noise_disgust.wav,NEGATIVE
5277,data/training\Actor_25\25_01_01_01_perch_disgust.wav,NEGATIVE
5278,data/training\Actor_25\25_01_01_01_phone_disgust.wav,NEGATIVE
5279,data/training\Actor_25\25_01_01_01_pick_disgust.wav,NEGATIVE
5280,data/training\Actor_25\25_01_01_01_pike_disgust.wav,NEGATIVE
5281,data/training\Actor_25\25_01_01_01_pole_disgust.wav,NEGATIVE
5282,data/training\Actor_25\25_01_01_01_pole_noise_disgust.wav,NEGATIVE
5283,data/training\Actor_25\25_01_01_01_pool_disgust.wav,NEGATIVE
5284,data/training\Actor_25\25_01_01_01_puff_disgust.wav,NEGATIVE
5285,data/training\Actor_25\25_01_01_01_rag_disgust.wav,NEGATIVE
5286,data/training\Actor_25\25_01_01_01_rag_noise_disgust.wav,NEGATIVE
5287,data/training\Actor_25\25_01_01_01_raid_disgust.wav,NEGATIVE
5288,data/training\Actor_25\25_01_01_01_rain_disgust.wav,NEGATIVE
5289,data/training\Actor_25\25_01_01_01_raise_disgust.wav,NEGATIVE
5290,data/training\Actor_25\25_01_01_01_rat_disgust.wav,NEGATIVE
5291,data/training\Actor_25\25_01_01_01_rat_noise_disgust.wav,NEGATIVE
5292,data/training\Actor_25\25_01_01_01_reach_disgust.wav,NEGATIVE
5293,data/training\Actor_25\25_01_01_01_read_disgust.wav,NEGATIVE
5294,data/training\Actor_25\25_01_01_01_red_disgust.wav,NEGATIVE
5295,data/training\Actor_25\25_01_01_01_ring_disgust.wav,NEGATIVE
5296,data/training\Actor_25\25_01_01_01_ring_noise_disgust.wav,NEGATIVE
5297,data/training\Actor_25\25_01_01_01_ripe_disgust.wav,NEGATIVE
5298,data/training\Actor_25\25_01_01_01_road_disgust.wav,NEGATIVE
5299,data/training\Actor_25\25_01_01_01_room_disgust.wav,NEGATIVE
5300,data/training\Actor_25\25_01_01_01_rose_disgust.wav,NEGATIVE
5301,data/training\Actor_25\25_01_01_01_rot_disgust.wav,NEGATIVE
5302,data/training\Actor_25\25_01_01_01_rough_disgust.wav,NEGATIVE
5303,data/training\Actor_25\25_01_01_01_rough_noise_disgust.wav,NEGATIVE
5304,data/training\Actor_25\25_01_01_01_rush_disgust.wav,NEGATIVE
5305,data/training\Actor_25\25_01_01_01_said_disgust.wav,NEGATIVE
5306,data/training\Actor_25\25_01_01_01_sail_disgust.wav,NEGATIVE
5307,data/training\Actor_25\25_01_01_01_search_disgust.wav,NEGATIVE
5308,data/training\Actor_25\25_01_01_01_seize_disgust.wav,NEGATIVE
5309,data/training\Actor_25\25_01_01_01_sell_disgust.wav,NEGATIVE
5310,data/training\Actor_25\25_01_01_01_shack_disgust.wav,NEGATIVE
5311,data/training\Actor_25\25_01_01_01_shall_disgust.wav,NEGATIVE
5312,data/training\Actor_25\25_01_01_01_shawl_disgust.wav,NEGATIVE
5313,data/training\Actor_25\25_01_01_01_sheep_disgust.wav,NEGATIVE
5314,data/training\Actor_25\25_01_01_01_shirt_disgust.wav,NEGATIVE
5315,data/training\Actor_25\25_01_01_01_should_disgust.wav,NEGATIVE
5316,data/training\Actor_25\25_01_01_01_shout_disgust.wav,NEGATIVE
5317,data/training\Actor_25\25_01_01_01_size_disgust.wav,NEGATIVE
5318,data/training\Actor_25\25_01_01_01_soap_disgust.wav,NEGATIVE
5319,data/training\Actor_25\25_01_01_01_soup_disgust.wav,NEGATIVE
5320,data/training\Actor_25\25_01_01_01_sour_disgust.wav,NEGATIVE
5321,data/training\Actor_25\25_01_01_01_south_disgust.wav,NEGATIVE
5322,data/training\Actor_25\25_01_01_01_sub_disgust.wav,NEGATIVE
5323,data/training\Actor_25\25_01_01_01_sub_noise_disgust.wav,NEGATIVE
5324,data/training\Actor_25\25_01_01_01_such_disgust.wav,NEGATIVE
5325,data/training\Actor_25\25_01_01_01_sure_disgust.wav,NEGATIVE
5326,data/training\Actor_25\25_01_01_01_sure_noise_disgust.wav,NEGATIVE
5327,data/training\Actor_25\25_01_01_01_take_disgust.wav,NEGATIVE
5328,data/training\Actor_25\25_01_01_01_talk_disgust.wav,NEGATIVE
5329,data/training\Actor_25\25_01_01_01_tape_disgust.wav,NEGATIVE
5330,data/training\Actor_25\25_01_01_01_team_disgust.wav,NEGATIVE
5331,data/training\Actor_25\25_01_01_01_tell_disgust.wav,NEGATIVE
5332,data/training\Actor_25\25_01_01_01_tell_noise_disgust.wav,NEGATIVE
5333,data/training\Actor_25\25_01_01_01_thin_disgust.wav,NEGATIVE
5334,data/training\Actor_25\25_01_01_01_third_disgust.wav,NEGATIVE
5335,data/training\Actor_25\25_01_01_01_thought_disgust.wav,NEGATIVE
5336,data/training\Actor_25\25_01_01_01_thumb_disgust.wav,NEGATIVE
5337,data/training\Actor_25\25_01_01_01_time_disgust.wav,NEGATIVE
5338,data/training\Actor_25\25_01_01_01_time_noise_disgust.wav,NEGATIVE
5339,data/training\Actor_25\25_01_01_01_tip_disgust.wav,NEGATIVE
5340,data/training\Actor_25\25_01_01_01_tire_disgust.wav,NEGATIVE
5341,data/training\Actor_25\25_01_01_01_tire_noise_disgust.wav,NEGATIVE
5342,data/training\Actor_25\25_01_01_01_ton_disgust.wav,NEGATIVE
5343,data/training\Actor_25\25_01_01_01_tool_disgust.wav,NEGATIVE
5344,data/training\Actor_25\25_01_01_01_tough_disgust.wav,NEGATIVE
5345,data/training\Actor_25\25_01_01_01_turn_disgust.wav,NEGATIVE
5346,data/training\Actor_25\25_01_01_01_vine_disgust.wav,NEGATIVE
5347,data/training\Actor_25\25_01_01_01_voice_disgust.wav,NEGATIVE
5348,data/training\Actor_25\25_01_01_01_void_disgust.wav,NEGATIVE
5349,data/training\Actor_25\25_01_01_01_vote_disgust.wav,NEGATIVE
5350,data/training\Actor_25\25_01_01_01_vote_noise_disgust.wav,NEGATIVE
5351,data/training\Actor_25\25_01_01_01_wag_disgust.wav,NEGATIVE
5352,data/training\Actor_25\25_01_01_01_walk_disgust.wav,NEGATIVE
5353,data/training\Actor_25\25_01_01_01_walk_noise_disgust.wav,NEGATIVE
5354,data/training\Actor_25\25_01_01_01_wash_disgust.wav,NEGATIVE
5355,data/training\Actor_25\25_01_01_01_week_disgust.wav,NEGATIVE
5356,data/training\Actor_25\25_01_01_01_wheat_disgust.wav,NEGATIVE
5357,data/training\Actor_25\25_01_01_01_when_disgust.wav,NEGATIVE
5358,data/training\Actor_25\25_01_01_01_which_disgust.wav,NEGATIVE
5359,data/training\Actor_25\25_01_01_01_which_noise_disgust.wav,NEGATIVE
5360,data/training\Actor_25\25_01_01_01_whip_disgust.wav,NEGATIVE
5361,data/training\Actor_25\25_01_01_01_white_disgust.wav,NEGATIVE
5362,data/training\Actor_25\25_01_01_01_wife_disgust.wav,NEGATIVE
5363,data/training\Actor_25\25_01_01_01_wire_disgust.wav,NEGATIVE
5364,data/training\Actor_25\25_01_01_01_witch_disgust.wav,NEGATIVE
5365,data/training\Actor_25\25_01_01_01_yearn_disgust.wav,NEGATIVE
5366,data/training\Actor_25\25_01_01_01_yes_disgust.wav,NEGATIVE
5367,data/training\Actor_25\25_01_01_01_young_disgust.wav,NEGATIVE
5368,data/training\Actor_25\25_01_01_01_youth_disgust.wav,NEGATIVE
5369,data/training\Actor_25\25_01_01_01_youth_noise_disgust.wav,NEGATIVE
5370,data/training\Actor_26\26_01_01_01_back_disgust.wav,NEGATIVE
5371,data/training\Actor_26\26_01_01_01_bar_disgust.wav,NEGATIVE
5372,data/training\Actor_26\26_01_01_01_bar_noise_disgust.wav,NEGATIVE
5373,data/training\Actor_26\26_01_01_01_base_disgust.wav,NEGATIVE
5374,data/training\Actor_26\26_01_01_01_bath_disgust.wav,NEGATIVE
5375,data/training\Actor_26\26_01_01_01_bean_disgust.wav,NEGATIVE
5376,data/training\Actor_26\26_01_01_01_bean_noise_disgust.wav,NEGATIVE
5377,data/training\Actor_26\26_01_01_01_beg_disgust.wav,NEGATIVE
5378,data/training\Actor_26\26_01_01_01_bite_disgust.wav,NEGATIVE
5379,data/training\Actor_26\26_01_01_01_boat_disgust.wav,NEGATIVE
5380,data/training\Actor_26\26_01_01_01_bone_disgust.wav,NEGATIVE
5381,data/training\Actor_26\26_01_01_01_book_disgust.wav,NEGATIVE
5382,data/training\Actor_26\26_01_01_01_bought_disgust.wav,NEGATIVE
5383,data/training\Actor_26\26_01_01_01_burn_disgust.wav,NEGATIVE
5384,data/training\Actor_26\26_01_01_01_cab_disgust.wav,NEGATIVE
5385,data/training\Actor_26\26_01_01_01_calm_disgust.wav,NEGATIVE
5386,data/training\Actor_26\26_01_01_01_came_disgust.wav,NEGATIVE
5387,data/training\Actor_26\26_01_01_01_cause_disgust.wav,NEGATIVE
5388,data/training\Actor_26\26_01_01_01_chain_disgust.wav,NEGATIVE
5389,data/training\Actor_26\26_01_01_01_chain_noise_disgust.wav,NEGATIVE
5390,data/training\Actor_26\26_01_01_01_chair_disgust.wav,NEGATIVE
5391,data/training\Actor_26\26_01_01_01_chalk_disgust.wav,NEGATIVE
5392,data/training\Actor_26\26_01_01_01_chat_disgust.wav,NEGATIVE
5393,data/training\Actor_26\26_01_01_01_check_disgust.wav,NEGATIVE
5394,data/training\Actor_26\26_01_01_01_cheek_disgust.wav,NEGATIVE
5395,data/training\Actor_26\26_01_01_01_chief_disgust.wav,NEGATIVE
5396,data/training\Actor_26\26_01_01_01_choice_disgust.wav,NEGATIVE
5397,data/training\Actor_26\26_01_01_01_cool_disgust.wav,NEGATIVE
5398,data/training\Actor_26\26_01_01_01_dab_disgust.wav,NEGATIVE
5399,data/training\Actor_26\26_01_01_01_dab_noise_disgust.wav,NEGATIVE
5400,data/training\Actor_26\26_01_01_01_date_disgust.wav,NEGATIVE
5401,data/training\Actor_26\26_01_01_01_dead_disgust.wav,NEGATIVE
5402,data/training\Actor_26\26_01_01_01_death_disgust.wav,NEGATIVE
5403,data/training\Actor_26\26_01_01_01_deep_disgust.wav,NEGATIVE
5404,data/training\Actor_26\26_01_01_01_dime_disgust.wav,NEGATIVE
5405,data/training\Actor_26\26_01_01_01_dip_disgust.wav,NEGATIVE
5406,data/training\Actor_26\26_01_01_01_dip_noise_disgust.wav,NEGATIVE
5407,data/training\Actor_26\26_01_01_01_ditch_disgust.wav,NEGATIVE
5408,data/training\Actor_26\26_01_01_01_ditch_noise_disgust.wav,NEGATIVE
5409,data/training\Actor_26\26_01_01_01_dodge_disgust.wav,NEGATIVE
5410,data/training\Actor_26\26_01_01_01_dog_disgust.wav,NEGATIVE
5411,data/training\Actor_26\26_01_01_01_doll_disgust.wav,NEGATIVE
5412,data/training\Actor_26\26_01_01_01_door_disgust.wav,NEGATIVE
5413,data/training\Actor_26\26_01_01_01_door_noise_disgust.wav,NEGATIVE
5414,data/training\Actor_26\26_01_01_01_fail_disgust.wav,NEGATIVE
5415,data/training\Actor_26\26_01_01_01_fall_disgust.wav,NEGATIVE
5416,data/training\Actor_26\26_01_01_01_far_disgust.wav,NEGATIVE
5417,data/training\Actor_26\26_01_01_01_fat_disgust.wav,NEGATIVE
5418,data/training\Actor_26\26_01_01_01_fat_noise_disgust.wav,NEGATIVE
5419,data/training\Actor_26\26_01_01_01_fit_disgust.wav,NEGATIVE
5420,data/training\Actor_26\26_01_01_01_five_disgust.wav,NEGATIVE
5421,data/training\Actor_26\26_01_01_01_five_noise_disgust.wav,NEGATIVE
5422,data/training\Actor_26\26_01_01_01_food_disgust.wav,NEGATIVE
5423,data/training\Actor_26\26_01_01_01_food_noise_disgust.wav,NEGATIVE
5424,data/training\Actor_26\26_01_01_01_gap_disgust.wav,NEGATIVE
5425,data/training\Actor_26\26_01_01_01_gas_disgust.wav,NEGATIVE
5426,data/training\Actor_26\26_01_01_01_gaze_disgust.wav,NEGATIVE
5427,data/training\Actor_26\26_01_01_01_germ_disgust.wav,NEGATIVE
5428,data/training\Actor_26\26_01_01_01_germ_noise_disgust.wav,NEGATIVE
5429,data/training\Actor_26\26_01_01_01_get_disgust.wav,NEGATIVE
5430,data/training\Actor_26\26_01_01_01_gin_disgust.wav,NEGATIVE
5431,data/training\Actor_26\26_01_01_01_goal_disgust.wav,NEGATIVE
5432,data/training\Actor_26\26_01_01_01_goal_noise_disgust.wav,NEGATIVE
5433,data/training\Actor_26\26_01_01_01_good_disgust.wav,NEGATIVE
5434,data/training\Actor_26\26_01_01_01_goose_disgust.wav,NEGATIVE
5435,data/training\Actor_26\26_01_01_01_goose_noise_disgust.wav,NEGATIVE
5436,data/training\Actor_26\26_01_01_01_gun_disgust.wav,NEGATIVE
5437,data/training\Actor_26\26_01_01_01_half_disgust.wav,NEGATIVE
5438,data/training\Actor_26\26_01_01_01_hall_disgust.wav,NEGATIVE
5439,data/training\Actor_26\26_01_01_01_hash_disgust.wav,NEGATIVE
5440,data/training\Actor_26\26_01_01_01_hate_disgust.wav,NEGATIVE
5441,data/training\Actor_26\26_01_01_01_hate_noise_disgust.wav,NEGATIVE
5442,data/training\Actor_26\26_01_01_01_have_disgust.wav,NEGATIVE
5443,data/training\Actor_26\26_01_01_01_haze_disgust.wav,NEGATIVE
5444,data/training\Actor_26\26_01_01_01_hire_disgust.wav,NEGATIVE
5445,data/training\Actor_26\26_01_01_01_hit_disgust.wav,NEGATIVE
5446,data/training\Actor_26\26_01_01_01_hole_disgust.wav,NEGATIVE
5447,data/training\Actor_26\26_01_01_01_home_disgust.wav,NEGATIVE
5448,data/training\Actor_26\26_01_01_01_hurl_disgust.wav,NEGATIVE
5449,data/training\Actor_26\26_01_01_01_hush_disgust.wav,NEGATIVE
5450,data/training\Actor_26\26_01_01_01_jail_disgust.wav,NEGATIVE
5451,data/training\Actor_26\26_01_01_01_jar_disgust.wav,NEGATIVE
5452,data/training\Actor_26\26_01_01_01_jar_noise_disgust.wav,NEGATIVE
5453,data/training\Actor_26\26_01_01_01_join_disgust.wav,NEGATIVE
5454,data/training\Actor_26\26_01_01_01_judge_disgust.wav,NEGATIVE
5455,data/training\Actor_26\26_01_01_01_jug_disgust.wav,NEGATIVE
5456,data/training\Actor_26\26_01_01_01_juice_disgust.wav,NEGATIVE
5457,data/training\Actor_26\26_01_01_01_keen_disgust.wav,NEGATIVE
5458,data/training\Actor_26\26_01_01_01_keep_disgust.wav,NEGATIVE
5459,data/training\Actor_26\26_01_01_01_keep_noise_disgust.wav,NEGATIVE
5460,data/training\Actor_26\26_01_01_01_keg_disgust.wav,NEGATIVE
5461,data/training\Actor_26\26_01_01_01_kick_disgust.wav,NEGATIVE
5462,data/training\Actor_26\26_01_01_01_kill_disgust.wav,NEGATIVE
5463,data/training\Actor_26\26_01_01_01_king_disgust.wav,NEGATIVE
5464,data/training\Actor_26\26_01_01_01_kite_disgust.wav,NEGATIVE
5465,data/training\Actor_26\26_01_01_01_kite_noise_disgust.wav,NEGATIVE
5466,data/training\Actor_26\26_01_01_01_knock_disgust.wav,NEGATIVE
5467,data/training\Actor_26\26_01_01_01_late_disgust.wav,NEGATIVE
5468,data/training\Actor_26\26_01_01_01_laud_disgust.wav,NEGATIVE
5469,data/training\Actor_26\26_01_01_01_lean_disgust.wav,NEGATIVE
5470,data/training\Actor_26\26_01_01_01_learn_disgust.wav,NEGATIVE
5471,data/training\Actor_26\26_01_01_01_lease_disgust.wav,NEGATIVE
5472,data/training\Actor_26\26_01_01_01_lid_disgust.wav,NEGATIVE
5473,data/training\Actor_26\26_01_01_01_life_disgust.wav,NEGATIVE
5474,data/training\Actor_26\26_01_01_01_limb_disgust.wav,NEGATIVE
5475,data/training\Actor_26\26_01_01_01_live_disgust.wav,NEGATIVE
5476,data/training\Actor_26\26_01_01_01_loaf_disgust.wav,NEGATIVE
5477,data/training\Actor_26\26_01_01_01_long_disgust.wav,NEGATIVE
5478,data/training\Actor_26\26_01_01_01_lore_disgust.wav,NEGATIVE
5479,data/training\Actor_26\26_01_01_01_lose_disgust.wav,NEGATIVE
5480,data/training\Actor_26\26_01_01_01_lot_disgust.wav,NEGATIVE
5481,data/training\Actor_26\26_01_01_01_love_disgust.wav,NEGATIVE
5482,data/training\Actor_26\26_01_01_01_luck_disgust.wav,NEGATIVE
5483,data/training\Actor_26\26_01_01_01_make_disgust.wav,NEGATIVE
5484,data/training\Actor_26\26_01_01_01_make_noise_disgust.wav,NEGATIVE
5485,data/training\Actor_26\26_01_01_01_match_disgust.wav,NEGATIVE
5486,data/training\Actor_26\26_01_01_01_merge_disgust.wav,NEGATIVE
5487,data/training\Actor_26\26_01_01_01_mess_disgust.wav,NEGATIVE
5488,data/training\Actor_26\26_01_01_01_met_disgust.wav,NEGATIVE
5489,data/training\Actor_26\26_01_01_01_mill_disgust.wav,NEGATIVE
5490,data/training\Actor_26\26_01_01_01_mob_disgust.wav,NEGATIVE
5491,data/training\Actor_26\26_01_01_01_mode_disgust.wav,NEGATIVE
5492,data/training\Actor_26\26_01_01_01_mood_disgust.wav,NEGATIVE
5493,data/training\Actor_26\26_01_01_01_moon_disgust.wav,NEGATIVE
5494,data/training\Actor_26\26_01_01_01_nice_disgust.wav,NEGATIVE
5495,data/training\Actor_26\26_01_01_01_note_disgust.wav,NEGATIVE
5496,data/training\Actor_26\26_01_01_01_numb_disgust.wav,NEGATIVE
5497,data/training\Actor_26\26_01_01_01_pad_disgust.wav,NEGATIVE
5498,data/training\Actor_26\26_01_01_01_page_disgust.wav,NEGATIVE
5499,data/training\Actor_26\26_01_01_01_pain_disgust.wav,NEGATIVE
5500,data/training\Actor_26\26_01_01_01_pass_disgust.wav,NEGATIVE
5501,data/training\Actor_26\26_01_01_01_pearl_disgust.wav,NEGATIVE
5502,data/training\Actor_26\26_01_01_01_peg_disgust.wav,NEGATIVE
5503,data/training\Actor_26\26_01_01_01_perch_disgust.wav,NEGATIVE
5504,data/training\Actor_26\26_01_01_01_perch_noise_disgust.wav,NEGATIVE
5505,data/training\Actor_26\26_01_01_01_phone_disgust.wav,NEGATIVE
5506,data/training\Actor_26\26_01_01_01_pick_disgust.wav,NEGATIVE
5507,data/training\Actor_26\26_01_01_01_pike_disgust.wav,NEGATIVE
5508,data/training\Actor_26\26_01_01_01_pole_disgust.wav,NEGATIVE
5509,data/training\Actor_26\26_01_01_01_pool_disgust.wav,NEGATIVE
5510,data/training\Actor_26\26_01_01_01_puff_disgust.wav,NEGATIVE
5511,data/training\Actor_26\26_01_01_01_rag_disgust.wav,NEGATIVE
5512,data/training\Actor_26\26_01_01_01_raid_disgust.wav,NEGATIVE
5513,data/training\Actor_26\26_01_01_01_rain_disgust.wav,NEGATIVE
5514,data/training\Actor_26\26_01_01_01_raise_disgust.wav,NEGATIVE
5515,data/training\Actor_26\26_01_01_01_rat_disgust.wav,NEGATIVE
5516,data/training\Actor_26\26_01_01_01_reach_disgust.wav,NEGATIVE
5517,data/training\Actor_26\26_01_01_01_read_disgust.wav,NEGATIVE
5518,data/training\Actor_26\26_01_01_01_read_noise_disgust.wav,NEGATIVE
5519,data/training\Actor_26\26_01_01_01_red_disgust.wav,NEGATIVE
5520,data/training\Actor_26\26_01_01_01_ring_disgust.wav,NEGATIVE
5521,data/training\Actor_26\26_01_01_01_ring_noise_disgust.wav,NEGATIVE
5522,data/training\Actor_26\26_01_01_01_ripe_disgust.wav,NEGATIVE
5523,data/training\Actor_26\26_01_01_01_road_disgust.wav,NEGATIVE
5524,data/training\Actor_26\26_01_01_01_room_disgust.wav,NEGATIVE
5525,data/training\Actor_26\26_01_01_01_room_noise_disgust.wav,NEGATIVE
5526,data/training\Actor_26\26_01_01_01_rose_disgust.wav,NEGATIVE
5527,data/training\Actor_26\26_01_01_01_rot_disgust.wav,NEGATIVE
5528,data/training\Actor_26\26_01_01_01_rough_disgust.wav,NEGATIVE
5529,data/training\Actor_26\26_01_01_01_rough_noise_disgust.wav,NEGATIVE
5530,data/training\Actor_26\26_01_01_01_rush_disgust.wav,NEGATIVE
5531,data/training\Actor_26\26_01_01_01_rush_noise_disgust.wav,NEGATIVE
5532,data/training\Actor_26\26_01_01_01_said_disgust.wav,NEGATIVE
5533,data/training\Actor_26\26_01_01_01_sail_disgust.wav,NEGATIVE
5534,data/training\Actor_26\26_01_01_01_search_disgust.wav,NEGATIVE
5535,data/training\Actor_26\26_01_01_01_seize_disgust.wav,NEGATIVE
5536,data/training\Actor_26\26_01_01_01_sell_disgust.wav,NEGATIVE
5537,data/training\Actor_26\26_01_01_01_sell_noise_disgust.wav,NEGATIVE
5538,data/training\Actor_26\26_01_01_01_shack_disgust.wav,NEGATIVE
5539,data/training\Actor_26\26_01_01_01_shall_disgust.wav,NEGATIVE
